CMRR (modelFiles=nom) X,CMRR (modelFiles=nom) Y,CMRR (modelFiles=spectre.scs:fs) X,CMRR (modelFiles=spectre.scs:fs) Y,CMRR (modelFiles=spectre.scs:sf) X,CMRR (modelFiles=spectre.scs:sf) Y,CMRR (modelFiles=spectre.scs:ff) X,CMRR (modelFiles=spectre.scs:ff) Y,CMRR (modelFiles=spectre.scs:ss) X,CMRR (modelFiles=spectre.scs:ss) Y
0.119124200802737,276.9475865162491,0.119124200802737,276.9475865162491,0.119124200802737,276.9475865162491,0.119124200802737,337.1535850138598,0.119124200802737,292.6492518157667
0.1193988104464268,270.9269866029695,0.1193988104464268,270.9269866029695,0.1193988104464268,270.9269866029695,0.1193988104464268,337.1535845560633,0.1193988104464268,292.6492518157579
0.1196740531307238,276.9475865162493,0.1196740531307238,276.9475865162493,0.1196740531307238,276.9475865162493,0.1196740531307238,270.9227458459899,0.1196740531307238,292.6492518157667
0.1199499303149374,276.9475865162491,0.1199499303149374,276.9475865162491,0.1199499303149374,276.9475865162491,0.1199499303149374,337.1535849698422,0.1199499303149374,292.6492518157736
0.1202264434617407,276.9475865162491,0.1202264434617407,276.9475865162491,0.1202264434617407,276.9475865162491,0.1202264434617407,270.9312281607634,0.1202264434617407,292.6492518157667
0.1205035940371792,270.9269866029695,0.1205035940371792,270.9269866029695,0.1205035940371792,270.9269866029695,0.1205035940371792,276.9391077061762,0.1205035940371792,409.5394249002615
0.1207813835106775,395.4213845216807,0.1207813835106775,395.4213845216807,0.1207813835106775,395.4213845216807,0.1207813835106775,337.1535830840965,0.1207813835106775,409.5394249002615
0.1210598133550477,276.9475865162491,0.1210598133550477,276.9475865162491,0.1210598133550477,276.9475865162491,0.1210598133550477,337.1535849398786,0.1210598133550477,298.6698517290464
0.1213388850464971,270.9269866029697,0.1213388850464971,270.9269866029697,0.1213388850464971,270.9269866029697,0.1213388850464971,276.9391077061775,0.1213388850464971,298.6698517290266
0.1216186000646362,399.8583595140078,0.1216186000646362,399.8583595140078,0.1216186000646362,399.8583595140078,0.1216186000646362,337.1535841926908,0.1216186000646362,413.0612500813751
0.1218989598924861,409.4007846084011,0.1218989598924861,409.4007846084011,0.1218989598924861,409.4007846084011,0.1218989598924861,337.153583365664,0.1218989598924861,409.5394249002615
0.1221799660164866,393.8377596007282,0.1221799660164866,393.8377596007282,0.1221799660164866,393.8377596007282,0.1221799660164866,337.1535844578206,0.1221799660164866,409.5394249002615
0.1224616199265043,403.3801846951214,0.1224616199265043,403.3801846951214,0.1224616199265043,403.3801846951214,0.1224616199265043,337.1535845183309,0.1224616199265043,413.0612500813751
0.1227439231158401,276.9475865162491,0.1227439231158401,276.9475865162491,0.1227439231158401,276.9475865162491,0.1227439231158401,276.9391077061785,0.1227439231158401,413.0612500813751
0.1230268770812375,409.4007846084011,0.1230268770812375,409.4007846084011,0.1230268770812375,409.4007846084011,0.1230268770812375,270.9227458459901,0.1230268770812375,419.0818499946547
0.1233104833228903,276.9475865162453,0.1233104833228903,276.9475865162453,0.1233104833228903,276.9475865162453,0.1233104833228903,270.9312281607637,0.1233104833228903,409.5394249002615
0.1235947433444504,276.9475865162471,0.1235947433444504,276.9475865162471,0.1235947433444504,276.9475865162471,0.1235947433444504,337.1535850020656,0.1235947433444504,419.0818499946547
0.1238796586530363,409.4007846084011,0.1238796586530363,409.4007846084011,0.1238796586530363,409.4007846084011,0.1238796586530363,337.1535817520951,0.1238796586530363,298.6698517290267
0.1241652307592405,403.3801846951214,0.1241652307592405,403.3801846951214,0.1241652307592405,403.3801846951214,0.1241652307592405,267.4079886851526,0.1241652307592405,298.6698517290464
0.1244514611771379,399.8583595140078,0.1244514611771379,399.8583595140078,0.1244514611771379,399.8583595140078,0.1244514611771379,270.9312281607636,0.1244514611771379,292.6492518157737
0.1247383514242936,403.3801846951214,0.1247383514242936,403.3801846951214,0.1247383514242936,403.3801846951214,0.1247383514242936,276.9560723397706,0.1247383514242936,405.1024499079343
0.1250259030217714,276.9475865162493,0.1250259030217714,276.9475865162493,0.1250259030217714,276.9475865162493,0.1250259030217714,276.9560723397693,0.1250259030217714,298.6698517289634
0.1253141174941409,276.9475865162471,0.1253141174941409,276.9475865162471,0.1253141174941409,276.9475865162471,0.1253141174941409,337.1535832342886,0.1253141174941409,292.6492518157786
0.1256029963694868,409.4007846084011,0.1256029963694868,409.4007846084011,0.1256029963694868,409.4007846084011,0.1256029963694868,270.9312281607639,0.1256029963694868,292.6492518157668
0.125892541179416,276.9475865162493,0.125892541179416,276.9475865162493,0.125892541179416,276.9475865162493,0.125892541179416,276.9560723397706,0.125892541179416,298.6698517290267
0.1261827534590664,409.4007846084011,0.1261827534590664,409.4007846084011,0.1261827534590664,409.4007846084011,0.1261827534590664,337.1535850022819,0.1261827534590664,292.6492518157786
0.1264736347471144,409.4007846084011,0.1264736347471144,409.4007846084011,0.1264736347471144,409.4007846084011,0.1264736347471144,267.4079886851526,0.1264736347471144,298.6698517290267
0.1267651865857838,276.9475865162453,0.1267651865857838,276.9475865162453,0.1267651865857838,276.9475865162453,0.1267651865857838,267.4079886851523,0.1267651865857838,298.6698517289634
