PSRR (modelFiles=nom) X,PSRR (modelFiles=nom) Y,PSRR (modelFiles=spectre.scs:fs) X,PSRR (modelFiles=spectre.scs:fs) Y,PSRR (modelFiles=spectre.scs:sf) X,PSRR (modelFiles=spectre.scs:sf) Y,PSRR (modelFiles=spectre.scs:ff) X,PSRR (modelFiles=spectre.scs:ff) Y,PSRR (modelFiles=spectre.scs:ss) X,PSRR (modelFiles=spectre.scs:ss) Y
0.1213388850464971,405.8507309668289,0.1213388850464971,405.8507309668289,0.1213388850464971,405.8507309668289,0.1213388850464971,270.9269859679376,0.1213388850464971,244.4844525095455
0.1216186000646362,267.4051614218561,0.1216186000646362,267.4051614218561,0.1216186000646362,267.4051614218561,0.1216186000646362,267.4051607868228,0.1216186000646362,244.4844525095455
0.1218989598924861,267.4051614218557,0.1218989598924861,267.4051614218557,0.1218989598924861,267.4051614218557,0.1218989598924861,267.4051607868245,0.1218989598924861,244.4844525095455
0.1221799660164866,264.9063866896901,0.1221799660164866,264.9063866896901,0.1221799660164866,264.9063866896901,0.1221799660164866,276.9475858812175,0.1221799660164866,244.4844525095455
0.1224616199265043,267.4051614218561,0.1224616199265043,267.4051614218561,0.1224616199265043,267.4051614218561,0.1224616199265043,403.3801840600899,0.1224616199265043,244.4844525095456
0.1227439231158401,270.9269866029696,0.1227439231158401,270.9269866029696,0.1227439231158401,270.9269866029696,0.1227439231158401,270.9269859679376,0.1227439231158401,244.4844525095456
0.1230268770812375,276.9475865162457,0.1230268770812375,276.9475865162457,0.1230268770812375,276.9475865162457,0.1230268770812375,270.9269859679381,0.1230268770812375,244.4844525095456
0.1233104833228903,276.9475865162492,0.1233104833228903,276.9475865162492,0.1233104833228903,276.9475865162492,0.1233104833228903,270.9269859679381,0.1233104833228903,244.4844525095456
0.1235947433444504,276.9475865162491,0.1235947433444504,276.9475865162491,0.1235947433444504,276.9475865162491,0.1235947433444504,399.8583588789763,0.1235947433444504,244.4844525095456
0.1238796586530363,417.5547333327921,0.1238796586530363,417.5547333327921,0.1238796586530363,417.5547333327921,0.1238796586530363,392.4988231730844,0.1238796586530363,244.4844525095456
0.1241652307592405,403.8350928418516,0.1241652307592405,403.8350928418516,0.1241652307592405,403.8350928418516,0.1241652307592405,267.4051607868245,0.1241652307592405,244.4844525095456
0.1244514611771379,411.5124728356237,0.1244514611771379,411.5124728356237,0.1244514611771379,411.5124728356237,0.1244514611771379,267.4051607868243,0.1244514611771379,244.4844525095456
0.1247383514242936,276.9475865162492,0.1247383514242936,276.9475865162492,0.1247383514242936,276.9475865162492,0.1247383514242936,276.9475858812175,0.1247383514242936,244.4844525095456
0.1250259030217714,276.9475865162488,0.1250259030217714,276.9475865162488,0.1250259030217714,276.9475865162488,0.1250259030217714,264.9063860546585,0.1250259030217714,244.4844525095456
0.1253141174941409,270.9269866029697,0.1253141174941409,270.9269866029697,0.1253141174941409,270.9269866029697,0.1253141174941409,267.4051607868245,0.1253141174941409,244.4844525095456
0.1256029963694868,276.9475865162486,0.1256029963694868,276.9475865162486,0.1256029963694868,276.9475865162486,0.1256029963694868,262.9681857944974,0.1256029963694868,244.4844525095456
0.125892541179416,400.9682562629644,0.125892541179416,400.9682562629644,0.125892541179416,400.9682562629644,0.125892541179416,262.9681857944974,0.125892541179416,244.4844525095456
0.1261827534590664,409.4050268012268,0.1261827534590664,409.4050268012268,0.1261827534590664,409.4050268012268,0.1261827534590664,276.9475858812156,0.1261827534590664,244.4844525095456
0.1264736347471144,408.0630606594794,0.1264736347471144,408.0630606594794,0.1264736347471144,408.0630606594794,0.1264736347471144,276.9475858812178,0.1264736347471144,244.4844525095456
0.1267651865857838,270.9269866029696,0.1267651865857838,270.9269866029696,0.1267651865857838,270.9269866029696,0.1267651865857838,276.9475858812116,0.1267651865857838,244.4844525095456
0.1270574105208534,270.9269866029697,0.1270574105208534,270.9269866029697,0.1270574105208534,270.9269866029697,0.1270574105208534,270.9269859679381,0.1270574105208534,244.4844525095456
0.1273503081016654,396.6123000226068,0.1273503081016654,396.6123000226068,0.1273503081016654,396.6123000226068,0.1273503081016654,409.4007839733695,0.1273503081016654,244.4844525095456
0.1276438808811336,276.9475865162492,0.1276438808811336,276.9475865162492,0.1276438808811336,276.9475865162492,0.1276438808811336,276.9475858812178,0.1276438808811336,244.4844525095456
0.1279381304157517,276.9475865162477,0.1279381304157517,276.9475865162477,0.1279381304157517,276.9475865162477,0.1279381304157517,395.4213838866492,0.1279381304157517,244.4844525095456
0.1282330582656014,276.9475865162465,0.1282330582656014,276.9475865162465,0.1282330582656014,276.9475865162465,0.1282330582656014,276.9475858812175,0.1282330582656014,244.4844525095456
0.1285286659943608,276.9475865162486,0.1285286659943608,276.9475865162486,0.1285286659943608,276.9475865162486,0.1285286659943608,6400.000086569315,0.1285286659943608,244.4844525095456
