(VT("/net4") - VT("/net3")) X,(VT("/net4") - VT("/net3")) Y
4.004628325694379e-05,-0.0005316489859870099
4.004655068206798e-05,-0.0005315781077044335
4.004684533371052e-05,-0.0005314999956054223
4.004718501156921e-05,-0.0005314099237732073
4.004761269764465e-05,-0.000531296479347132
4.004819840633024e-05,-0.0005311410549579954
4.004911934231406e-05,-0.0005308965247188269
4.005064573562273e-05,-0.0005304908293335409
4.005237845461365e-05,-0.0005300296878898436
4.005441409795831e-05,-0.0005294871024441594
4.005692160958371e-05,-0.0005288175209896551
4.006018365503111e-05,-0.0005279444383701204
4.006444991819934e-05,-0.0005267991406714412
4.006974439112775e-05,-0.0005253724099070212
4.007646075876572e-05,-0.0005235539233929831
4.008522454906817e-05,-0.0005211666954358929
4.00929895142619e-05,-0.0005190379779955734
4.01e-05,-0.0005171051896650791
4.010090736727471e-05,-0.0005168541975060226
4.010190036547921e-05,-0.0005165793546701991
4.010326419067425e-05,-0.0005162015884576654
4.010581634009067e-05,-0.0005154936439712987
4.010829731989711e-05,-0.0005148041382567747
4.011126924070178e-05,-0.0005139765033921329
4.011508086499174e-05,-0.000512912331656068
4.011949479867873e-05,-0.0005116762253141172
4.012688602022071e-05,-0.0005095972951618677
4.013489008583031e-05,-0.0005073332615639359
4.014198250468202e-05,-0.0005053160779084909
4.014998904428186e-05,-0.000503026518969607
4.015225982855494e-05,-0.0005022097320970254
4.015293467042335e-05,-0.0005020226291843066
4.015428435416018e-05,-0.0005016605874892388
4.015585176947479e-05,-0.0005012122459313595
4.015634971866891e-05,-0.0005010655227566385
4.015698139351101e-05,-0.0005008804975528136
4.015723728396676e-05,-0.0005008062131512947
4.015750497141254e-05,-0.0005007289429785899
4.015776582377521e-05,-0.0005006539159069234
4.015804684757118e-05,-0.0005005731720837403
4.015840647301699e-05,-0.000500469742834353
4.015897422290533e-05,-0.0005003061019410726
4.015942995728152e-05,-0.0005001745321879802
4.015964908547038e-05,-0.0005001112336115998
4.015975820359726e-05,-0.000500079708382728
4.01598991148191e-05,-0.0005000389981508757
4.016000556006424e-05,-0.0005000082470298928
4.016011079680174e-05,-0.0004999778469036986
4.016028498683838e-05,-0.0004999275312291829
4.016042730642202e-05,-0.0004998864230572053
4.016055172610359e-05,-0.0004998504850455276
4.016068733146194e-05,-0.0004998113145970873
4.016083990534406e-05,-0.0004997672393243224
4.016102209570035e-05,-0.0004997146021969989
4.016124953790301e-05,-0.0004996488800304011
4.016154413600012e-05,-0.0004995637331297598
4.016192249992502e-05,-0.0004994543453471501
4.01623914146457e-05,-0.0004993187356032713
4.016301786928557e-05,-0.0004991374963094763
4.01639496269033e-05,-0.0004988677857569179
4.016535695463076e-05,-0.0004984600830504338
4.016706289503875e-05,-0.0004979653345411617
4.01690357658964e-05,-0.0004973924384839012
4.017135058297589e-05,-0.0004967192441835966
4.017400929009829e-05,-0.0004959447073675793
4.017673375801452e-05,-0.0004951495371610104
4.017928831690815e-05,-0.0004944026019539915
4.018186234633818e-05,-0.0004936486492350678
4.01850925419054e-05,-0.000492700622758413
4.019040046147001e-05,-0.0004911382798071795
4.02e-05,-0.0004882984953122893
4.020108605107384e-05,-0.0004879759505855841
4.020214728402798e-05,-0.0004876606091614999
4.020376944058906e-05,-0.000487178214727102
4.020622845318969e-05,-0.0004864459870563831
4.021114647839095e-05,-0.0004849779618947281
4.021918633952105e-05,-0.0004825678433322267
4.023218660603844e-05,-0.0004786440156776539
4.025818713907323e-05,-0.0004706983818654198
4.03101882051428e-05,-0.0004544239391099936
4.041419033728195e-05,-0.0004204142034318625
4.062219460156025e-05,-0.0003471562229380165
4.099828506435731e-05,-0.0002010473172768812
4.149828506435731e-05,7.634125277267145e-06
4.199828506435731e-05,0.000215049620353458
4.24982850643573e-05,0.0004017342439799343
4.29982850643573e-05,0.0005496068432162549
4.34982850643573e-05,0.0006441733085158496
4.39982850643573e-05,0.0006760989691338981
4.44982850643573e-05,0.0006421745319191707
4.49982850643573e-05,0.000545646132773081
4.54982850643573e-05,0.0003959008711094114
4.599828506435729e-05,0.000207547145885334
4.649828506435729e-05,-1.017176693984823e-06
4.699828506435729e-05,-0.0002094075905099135
4.749828506435729e-05,-0.0003972500004025825
4.799828506435729e-05,-0.0005461764574743455
4.849828506435729e-05,-0.0006416242471032341
4.899828506435729e-05,-0.0006742622663098441
4.949828506435728e-05,-0.000640905109850376
4.974914253217865e-05,-0.0005998052640281415
5e-05,-0.0005434877856178577
5.00000545840059e-05,-0.0005434738738399059
5.000009639494652e-05,-0.0005434632176404275
5.000018001682775e-05,-0.0005434419050858175
5.000034726059021e-05,-0.0005433992768468787
5.000065505924235e-05,-0.0005433208073850615
5.000115444272774e-05,-0.000543193449870083
5.000215320969854e-05,-0.000542938568673268
5.000415074364012e-05,-0.0005424281503778605
5.00081458115233e-05,-0.0005414046835547914
5.00144711253251e-05,-0.0005397770823074577
5.002398965577688e-05,-0.0005373113180782152
5.002640503195997e-05,-0.0005366824705625994
5.00299909510214e-05,-0.0005357465197943778
5.003302446210347e-05,-0.0005349525722495585
5.003556867446222e-05,-0.0005342851449670061
5.003815705003016e-05,-0.000533604691667966
5.003959317619019e-05,-0.000533226527226871
5.004100500918271e-05,-0.0005328543194991209
5.004168142400281e-05,-0.000532675842832564
5.004238948283313e-05,-0.0005324889096736118
5.004273239723388e-05,-0.0005323983386267273
5.004309105512677e-05,-0.000532303582283733
5.004339102343628e-05,-0.0005322243102250379
5.004365866856223e-05,-0.0005321535637281549
5.004396633134483e-05,-0.000532072220247759
5.004439286883637e-05,-0.0005319594134503003
5.004503633971748e-05,-0.0005317891597442781
5.004515859721259e-05,-0.000531756801958938
5.004528754616663e-05,-0.0005317226715406687
5.004535749373329e-05,-0.000531704155768864
5.004543540344466e-05,-0.0005316835304931544
5.004550462639559e-05,-0.0005316652034352831
5.004560745596376e-05,-0.0005316379767608126
5.004569737356153e-05,-0.0005316141669593488
5.004577840807256e-05,-0.0005315927079307947
5.004587077852035e-05,-0.0005315682453777004
5.004597879630424e-05,-0.0005315396367455705
5.004611608948894e-05,-0.0005315032710659917
5.004630403864921e-05,-0.0005314534815206162
5.004658210187511e-05,-0.0005313798062416275
5.004687983072838e-05,-0.0005313009020342374
5.004722604744508e-05,-0.0005312091234372929
5.004766529413191e-05,-0.0005310926460981857
5.004827384901333e-05,-0.0005309312034551539
5.004924980836293e-05,-0.00053067212598501
5.00507879321668e-05,-0.0005302634006043583
5.005254205463971e-05,-0.0005297966567006096
5.00546144838217e-05,-0.0005292443640496636
5.005717767556403e-05,-0.0005285600097122423
5.006052801195873e-05,-0.0005276633689959009
5.006489542109446e-05,-0.0005264909246258664
5.007030255524889e-05,-0.0005250337191651244
5.007715745640665e-05,-0.000523177395577834
5.008604826912229e-05,-0.0005207548931402961
5.009368010432488e-05,-0.0005186621008861358
5.01e-05,-0.0005169197821908167
5.010087637214788e-05,-0.0005166774442053601
5.010183976653206e-05,-0.0005164108858113359
5.010312353396667e-05,-0.0005160554304159959
5.010564306074789e-05,-0.0005153568309470558
5.010809338373693e-05,-0.0005146761481338302
5.011100574670243e-05,-0.0005138654859258018
5.011476615052559e-05,-0.0005128161563796585
5.011911470544588e-05,-0.000511599037152477
5.012592297643329e-05,-0.0005096855882802398
5.013377825876821e-05,-0.0005074659734123355
5.014086199042312e-05,-0.0005054534720032589
5.014891244220344e-05,-0.0005031538304340888
5.015044473825833e-05,-0.000502714620614908
5.015334808918143e-05,-0.0005018811043189242
5.01540398953519e-05,-0.0005016822416714639
5.015542350769284e-05,-0.0005012842240164073
5.015574995156054e-05,-0.0005011902605303042
5.015640283929594e-05,-0.0005010022685252302
5.015675805598579e-05,-0.0005008999800035774
5.01571641050275e-05,-0.0005007829730860891
5.015747861016477e-05,-0.0005006923187300671
5.015773473593176e-05,-0.0005006184843203698
5.015801098586929e-05,-0.0005005388405330269
5.015834571967042e-05,-0.0005004423188570417
5.015883024638204e-05,-0.0005003025628089741
5.015918388756765e-05,-0.000500200528095851
5.015951402773243e-05,-0.0005001052476847345
5.015963730663169e-05,-0.0005000696624797296
5.015975783520168e-05,-0.0005000348681720723
5.015989307478109e-05,-0.0004999958236784341
5.015999484621141e-05,-0.0004999664393057213
5.016010041037517e-05,-0.0004999359577491091
5.016026686851215e-05,-0.0004998878887236824
5.016040997780638e-05,-0.0004998465579424405
5.016053435659713e-05,-0.000499810633357356
5.016066869584619e-05,-0.0004997718284085462
5.01608194692849e-05,-0.0004997282719947371
5.016099832283805e-05,-0.0004996765976446049
5.016122030085949e-05,-0.0004996124547231862
5.016150611644096e-05,-0.0004995298504524293
5.016187721437298e-05,-0.0004994225736889568
5.016233358345202e-05,-0.000499290608434011
5.016293783129447e-05,-0.0004991158170990495
5.016382423247536e-05,-0.0004988592732440011
5.016519750724322e-05,-0.0004984615034857587
5.016687661336925e-05,-0.0004979746311053468
5.01688166029991e-05,-0.0004974114036551125
5.017109240808742e-05,-0.0004967497122061459
5.01737239966382e-05,-0.0004959832748192561
5.017645904394869e-05,-0.0004951852282097935
5.017902989249035e-05,-0.0004944337214571881
5.018157989811869e-05,-0.0004936869970788571
5.018469747521364e-05,-0.0004927722993293138
5.01896761400356e-05,-0.000491307529650209
5.01948380700178e-05,-0.0004897836235762121
5.020000000000001e-05,-0.0004882544204170003
5.02007963997701e-05,-0.0004880179658044437
5.020164420236645e-05,-0.0004877661308673176
5.020277313368816e-05,-0.00048743060421641
5.020464431525175e-05,-0.0004868739376375775
5.020838667837893e-05,-0.0004857585284341326
5.021507587438279e-05,-0.0004837579515213353
5.022518149364981e-05,-0.0004807189713655902
5.02432462644016e-05,-0.0004752370133407346
5.027937580590518e-05,-0.0004640856395734527
5.035163488891234e-05,-0.0004410567974821866
5.049615305492666e-05,-0.0003922917257781489
5.078518938695529e-05,-0.0002856116539757814
5.128518938695529e-05,-8.252078943349339e-05
5.178518938695529e-05,0.0001276915808730017
5.228518938695529e-05,0.0003255794777308196
5.278518938695529e-05,0.0004920690572185471
5.328518938695529e-05,0.0006108793435528614
5.378518938695528e-05,0.0006703134673240463
5.428518938695528e-05,0.0006644718160750962
5.478518938695528e-05,0.0005938511966037119
5.528518938695528e-05,0.0004653015329447729
5.578518938695528e-05,0.0002913552473255976
5.628518938695528e-05,8.899884651625278e-05
5.678518938695528e-05,-0.0001219917118440161
5.728518938695527e-05,-0.0003209885146180369
5.778518938695527e-05,-0.000488532301041289
5.828518938695527e-05,-0.0006082384032977117
5.878518938695527e-05,-0.0006684014930475879
5.928518938695527e-05,-0.0006631420929676946
5.964259469347763e-05,-0.0006191997891789036
6e-05,-0.0005437984184497591
6.000005614809094e-05,-0.0005437840981381559
6.000009881600743e-05,-0.0005437732164497167
6.00001841518404e-05,-0.0005437514539350374
6.000035482350636e-05,-0.0005437079271748413
6.000065215574515e-05,-0.0005436320833502872
6.00011474136067e-05,-0.0005435057059490767
6.000213792932982e-05,-0.0005432527860862457
6.000411896077604e-05,-0.0005427463049705317
6.000808102366849e-05,-0.0005417307600670274
6.001438102209733e-05,-0.0005401088663996578
6.002385299763578e-05,-0.0005376540279569131
6.00262616534139e-05,-0.0005370266565087878
6.002991564687706e-05,-0.0005360724990906007
6.003297693900423e-05,-0.0005352708815995477
6.003551235821546e-05,-0.0005346054258261734
6.003809801092893e-05,-0.0005339253501173147
6.003955067626916e-05,-0.000533542638502027
6.004097748452397e-05,-0.0005331662894856315
6.004166220409569e-05,-0.0005329855271016815
6.004237801794363e-05,-0.0005327964465955404
6.004272292660467e-05,-0.0005327053003065796
6.004308420650333e-05,-0.000532609800249606
6.004338571312167e-05,-0.0005325300789833509
6.004365316715527e-05,-0.0005324593451045967
6.004395948487901e-05,-0.00053237831390196
6.004438092942286e-05,-0.0005322667947098569
6.004502710967807e-05,-0.0005320957333583287
6.004514995138802e-05,-0.0005320632036518447
6.00452806161141e-05,-0.0005320286006547104
6.004535119520619e-05,-0.0005320099077299467
6.004543101211039e-05,-0.0005319887662438294
6.00455004571586e-05,-0.0005319703705271017
6.004559669207745e-05,-0.0005319448763627665
6.004568840131639e-05,-0.000531920579248446
6.004576935513636e-05,-0.0005318991301923592
6.004586074943955e-05,-0.0005318749132969813
6.00459670610737e-05,-0.0005318467416155492
6.004610103180505e-05,-0.0005318112372383332
6.004628202704577e-05,-0.0005317632647390269
6.004654870481365e-05,-0.0005316925696714492
6.00468430241275e-05,-0.0005316145293055019
6.004718213144537e-05,-0.0005315245899399912
6.004760886212339e-05,-0.0005314113753229766
6.004819288794572e-05,-0.0005312563653590008
6.004911033471889e-05,-0.0005310127116229246
6.005063354040876e-05,-0.0005306077816498167
6.005236309098882e-05,-0.0005301473917933563
6.00543949916768e-05,-0.0005296056978614239
6.005689838684777e-05,-0.0005289370871968124
6.006014657117741e-05,-0.000528067554326439
6.00644210748978e-05,-0.0005269198365891459
6.006971519059518e-05,-0.0005254929408042841
6.007639321471316e-05,-0.0005236845347060815
6.008515260050631e-05,-0.0005212981524229665
6.009293429838834e-05,-0.000519164524371396
6.01e-05,-0.0005172161670408126
6.010090994798131e-05,-0.0005169644107083649
6.010190545871998e-05,-0.0005166888172147832
6.010327560336992e-05,-0.0005163092233204658
6.010583445672965e-05,-0.0005155992715641933
6.010831816295689e-05,-0.0005149088625966414
6.011129393045189e-05,-0.0005140799803193818
6.011510722415844e-05,-0.0005130151149128626
6.011952370531727e-05,-0.0005117780301542307
6.012697008138735e-05,-0.0005096830967350474
6.013498461169616e-05,-0.0005074155234694455
6.01420783008999e-05,-0.0005053974587680976
6.015007564012367e-05,-0.0005031099534287264
6.015231406688512e-05,-0.0005024673506794919
6.015298152734217e-05,-0.0005022755321095751
6.015431644825626e-05,-0.0005018916334771362
6.015586599391289e-05,-0.0005014455613492341
6.015636015306205e-05,-0.000501303204880843
6.01569862066713e-05,-0.0005011227768487725
6.015724213430593e-05,-0.0005010489958308106
6.015750904577012e-05,-0.0005009720346174085
6.015776978718598e-05,-0.0005008968388564572
6.015805154969731e-05,-0.0005008155654036006
6.015841262064605e-05,-0.000500711392091624
6.015898814926216e-05,-0.0005005452901702956
6.015943987626466e-05,-0.0005004148710734402
6.015964994423278e-05,-0.0005003542097290481
6.01597591711956e-05,-0.0005003226638440328
6.01598993010027e-05,-0.0005002821885837783
6.016000519189236e-05,-0.0005002516000800483
6.016011052300987e-05,-0.0005002211710645188
6.016028525444043e-05,-0.0005001706883884793
6.016042742418111e-05,-0.0005001296090014762
6.016055178725555e-05,-0.0005000936715875426
6.016068739519229e-05,-0.0005000544812800989
6.016083997946175e-05,-0.00050001038049996
6.016102223941034e-05,-0.000499957696556752
6.016124981546106e-05,-0.0004998919041085959
6.016154463235796e-05,-0.0004998066565575776
6.01619219986001e-05,-0.000499697513629993
6.016238960174037e-05,-0.0004995622319396986
6.016301447640839e-05,-0.000499381381023456
6.016394586535797e-05,-0.0004991116722334876
6.016535235096107e-05,-0.0004987040537771659
6.016705738047636e-05,-0.0004982093768866047
6.016902933232406e-05,-0.0004976365259390381
6.017134306337858e-05,-0.0004969633879159385
6.017400098868816e-05,-0.0004961887814705079
6.017672578403259e-05,-0.0004953932113542781
6.017928078576743e-05,-0.0004946458614512039
6.018185403171922e-05,-0.0004938918514099111
6.018508076248303e-05,-0.000492944484038027
6.019037854256224e-05,-0.000491384546527307
6.020000000000001e-05,-0.0004885372187759529
6.0201087290273e-05,-0.0004882141840005794
6.020214921467796e-05,-0.0004878985179526119
6.020377350618772e-05,-0.0004874153059750697
6.020623500666116e-05,-0.0004866820598270483
6.021115800760806e-05,-0.0004852119914910968
6.02192013586455e-05,-0.0004827999112997361
6.023221436426691e-05,-0.0004788707442768825
6.025824037550974e-05,-0.000470914267459932
6.031029239799541e-05,-0.0004546175067170477
6.041439644296673e-05,-0.000420560817301574
6.062260453290939e-05,-0.0003472013956373754
6.103902071279469e-05,-0.0001847437654958206
6.153902071279469e-05,2.449409451332762e-05
6.203902071279469e-05,0.0002309790439585235
6.253902071279468e-05,0.0004151940171475133
6.303902071279468e-05,0.0005592555944322619
6.353902071279468e-05,0.0006490332538862109
6.403902071279468e-05,0.0006756628639905671
6.453902071279468e-05,0.0006364583225757503
6.503902071279468e-05,0.0005351876137904554
6.553902071279468e-05,0.0003817064292823691
6.603902071279467e-05,0.0001909924787353301
6.653902071279467e-05,-1.8322434419904e-05
6.703902071279467e-05,-0.000225778026474055
6.753902071279467e-05,-0.0004110898885656411
6.803902071279467e-05,-0.0005561363446855427
6.853902071279467e-05,-0.0006467333522919283
6.903902071279467e-05,-0.0006740237480988842
6.953902071279467e-05,-0.0006353448905112025
6.999999999999999e-05,-0.0005442779811444254
7.000005777971822e-05,-0.000544263229859121
7.000010133603844e-05,-0.0005442521108900422
7.00001884486789e-05,-0.0005442298748763452
7.00003626739598e-05,-0.0005441854025136639
7.000066450705376e-05,-0.0005441083423967097
7.000116953807283e-05,-0.0005439793543735583
7.000217960011096e-05,-0.0005437212060535046
7.000419972418722e-05,-0.0005432042476567478
7.000823997233975e-05,-0.0005421676501224937
7.001461049220789e-05,-0.0005405259040094368
7.002420959406119e-05,-0.0005380353633339663
